"id","equip_id","equip_type","equip_name","equip_field","guksa_name","up_down","link_equip_id","link_equip_type","link_equip_name","link_equip_field","link_guksa_name","link_name","cable_aroot","cable_broot"
402,방축도_(방축-말도)CTR-8540_CTR-8540-11G-(//1/2),CTR,방축도_(방축-말도)CTR-8540_CTR-8540-11G-(//1/2),MW,방축R1,up,선유도_(선유-방축)CTR-8540[2]_CTR-8540-11G-(//3/4),CTR,선유도_(선유-방축)CTR-8540[2]_CTR-8540-11G-(//3/4),MW,선유R1,방축R1-선유R1-MW-A01,"","
"
405,방축도_(방축-선유)CTR-8540[2]_CTR-8540-11G-(//3/4),CTR,방축도_(방축-선유)CTR-8540[2]_CTR-8540-11G-(//3/4),MW,방축R1,up,군산무선국_(군무-방축)CTR-8540[1]_CTR-8540-8G-(//1/2),CTR,군산무선국_(군무-방축)CTR-8540[1]_CTR-8540-8G-(//1/2),MW,무선국,방축R1-무선국-MW-A01,"","
"
404,방축도_Bangchuk-Gunsan-8540-2_CTR-8540-8G-(//1/2),CTR,방축도_Bangchuk-Gunsan-8540-2_CTR-8540-8G-(//1/2),MW,방축R1,up,관리도_Gwanrido-Bangchukdo-8540_CTR-8540-11G-(//1/2),CTR,관리도_Gwanrido-Bangchukdo-8540_CTR-8540-11G-(//1/2),MW,관리R2,방축R1-관리R2-MW-A01,"","
"
403,방축도_Bangchukdo-Gwanrido-8540_CTR-8540-11G-(//1/2),CTR,방축도_Bangchukdo-Gwanrido-8540_CTR-8540-11G-(//1/2),MW,방축R1,down,말도(군산)_(말도-방축)CTR-8540_CTR-8540-11G-(//1/2),CTR,말도(군산)_(말도-방축)CTR-8540_CTR-8540-11G-(//1/2),MW,말도R1,말도R1-방축R1-MW-A01,"","
"
400,방축도_Bangchukdo-Sunyoudo_CTR-8540-11G-(//1/2),CTR,방축도_Bangchukdo-Sunyoudo_CTR-8540-11G-(//1/2),MW,방축R1,up,군산무선국_(군무-방축)CTR-8540[2]_CTR-8540-8G-(//3/4),CTR,군산무선국_(군무-방축)CTR-8540[2]_CTR-8540-8G-(//3/4),MW,무선국,방축R1-무선국-MW-A02,"","
"
422,병풍도_통합형-0102-01_IP-20N-8G-(1/2),IP-20,병풍도_통합형-0102-01_IP-20N-8G-(1/2),MW,병풍R1,up,양을중_통합형-0201-01_IP-20N-8G-(1/2),IP-20,양을중_통합형-0201-01_IP-20N-8G-(1/2),MW,양을중,양을중-병풍R1-G1-20N1V1,"","
"
423,병풍도_통합형-0102-02_IP-20N-D-8G-(1/2),IP-20,병풍도_통합형-0102-02_IP-20N-D-8G-(1/2),MW,병풍R1,up,양을중_통합형-0507-02_IP-20N-D-8G-(1/2),IP-20,양을중_통합형-0507-02_IP-20N-D-8G-(1/2),MW,양을중,양을중-병풍R1-MW-20N2V1,"","
"
506,보길R1-MSPP-L-1101-02-02_도서WDM종속,MSPP,보길R1-MSPP-L-1101-02-02_도서WDM종속,전송,보길R1,down,JNWDS0526_완도-통리R1-BAGW2112,AGW,완도-통리R1-BAGW2112,교환,통리R1,보길R1-통리R1-FO-0001,"","
"
507,보길R1-MSPP-L-1101-02-02_도서WDM종속,MSPP,보길R1-MSPP-L-1101-02-02_도서WDM종속,전송,보길R1,down,JNWDS0549_완도-선창R1-BAGW2130,AGW,완도-선창R1-BAGW2130,교환,선창R1,보길R1-선창R1-FO-0001,"","
"
199,보길R1-MSPP-L-1101-02-02_도서WDM종속,MSPP,보길R1-MSPP-L-1101-02-02_도서WDM종속,전송,보길R1,down,노화 LTE SW02 ,#N/A,노화 LTE SW02 ,IP,노화R1,보길R1-노화R1-FO-0001,"","
"
90,보길R1-MSPP-L-1101-02-02_도서WDM종속,MSPP,보길R1-MSPP-L-1101-02-02_도서WDM종속,전송,보길R1,down,선창R1-MSPP-1101-01-01_보길15-M001,MSPP,선창R1-MSPP-1101-01-01_보길15-M001,전송,선창R1,보길R1-선창R1-15-M001,보길R1-선창R1-FO-0001(1),"보길R1-선창R1-FO-0002(001)
"
178,보길R1-MSPP-L-1101-02-02_도서WDM종속,MSPP,보길R1-MSPP-L-1101-02-02_도서WDM종속,전송,보길R1,down,완도-선창R1-BAGW2130,#N/A,완도-선창R1-BAGW2130,교환,선창R1,보길R1-선창R1-FO-0001,"","
"
177,보길R1-MSPP-L-1101-02-02_도서WDM종속,MSPP,보길R1-MSPP-L-1101-02-02_도서WDM종속,전송,보길R1,down,완도-통리R1-BAGW2112,#N/A,완도-통리R1-BAGW2112,교환,통리R1,보길R1-통리R1-FO-0001,"","
"
91,보길R1-MSPP-L-1101-02-02_도서WDM종속,MSPP,보길R1-MSPP-L-1101-02-02_도서WDM종속,전송,보길R1,down,통리R1-MSPP-0101-01-01_보길15-M001,MSPP,통리R1-MSPP-0101-01-01_보길15-M001,전송,통리R1,보길R1-통리R1-15-M001,"보길R1-통리R1-FO-0002(1,2)","보길R1-통리R1-FO-0001(007,008)"""
203,보길R1-ROADM-0203-01_소안R1_보길R1_노화R2,ROADM,보길R1-ROADM-0203-01_소안R1_보길R1_노화R2,전송,보길R1,down,M_F813,#N/A,M_F813,IP,선창R1,보길R1-선창R1-FO-0001,"","
"
89,보길R1-ROADM-0203-01_소안R1_보길R1_노화R2,ROADM,보길R1-ROADM-0203-01_소안R1_보길R1_노화R2,전송,보길R1,up,소안R1-ROADM-0207-01_완도_소안R1_보길R1,ROADM,소안R1-ROADM-0207-01_완도_소안R1_보길R1,전송,소안R1,보길R1-소안R1-W400-H001,"보길R1-JNWD한전보길-SF-0194(1,2)|소안R1-JNWD소안한전-SF-0225(3,4)","
"
527,보길R1-ROADM-0203-01_소안R1_보길R1_노화R2,ROADM,보길R1-ROADM-0203-01_소안R1_보길R1_노화R2,전송,보길R1,down,완도국사_1#[도서_보길도]국사_도서_MOLT_F813#2-DAS_V5832XG,중용량 OLT,M_F813,IP,선창R1,보길R1-선창R1-FO-0001,"","
"
364,부도(여수)_Budo-Naro_8540_CTR-8312-8G-(1),CTR,부도(여수)_Budo-Naro_8540_CTR-8312-8G-(1),MW,부도R1,up,나로중_나로중 MDM-0501-07_CTR-8312-8G-(1),CTR,나로중_나로중 MDM-0501-07_CTR-8312-8G-(1),MW,나로중,나로중-부도R1-MW-CTR,"","
"
6,부안-MSPP-L-0105-01-01-부안10RL001,MSPP,부안-MSPP-L-0105-01-01-부안10RL001,전송,부안,down,격포R1-MSPP-L-0205-01-01-부안10RL001,MSPP,격포R1-MSPP-L-0205-01-01-부안10RL001,전송,격포R1,부안-격포R1-10R-L002,"격포R1-변산R1-FO-0003(31,32)|변산R1-해창R1-FO-0004(1,2)|하서R1-해창R1-FO-0002(11,12)|부안-하서R1-FO-0003(35,36)","부안-상서R2-FO-0004(025,026)|보안R1-상서R2-FO-0002(023,024)|곰소R1-보안R1-FO-0001(027,028)|격포R1-곰소R1-FO-0001(007,008)"""
34,부안-MSPP-L-0515-01-01-북전주LL03,MSPP,부안-MSPP-L-0515-01-01-북전주LL03,전송,부안,up,북전주-MSPP-L-1049-01-01-북전주1,MSPP,북전주-MSPP-L-1049-01-01-북전주1,전송,북전주,부안-북전주-10R-LL03,"김제-부안-FO-D003(1,2)|김제-전주중-FO-D002(19,20)|북전주-전주중-FO-0001(35,36)","고창-부안-FO-D002(009,010)|고창-정읍중-FO-D003(033,034)|정읍-정읍중-FO-BT13(065,066)|정읍-정읍중-FO-BT14(065,066)|동전중-정읍중-FO-D003(021,022)|동전주-동전중-FO-0003(131,132)|동전주-북전주-FO-0001(013,014)"""
92,부안-MSPP-L-0515-02-02-확장셀프,MSPP,부안-MSPP-L-0515-02-02-확장셀프,전송,부안,down,해창R1-MSPP-0203-01-01,MSPP,해창R1-MSPP-0203-01-01,전송,해창R1,부안-해창R1-10R-M001,"부안-하서R1-FO-0003(15,16)|청림R1-하서R1-FO-0002(13,14)|변산R1-청림R1-FO-0001(1,2)|변산R1-해창R1-FO-0004(43,44)","부안-안성R1-FO-0002(021,022)|계화R1-안성R1-FO-0002(011,012)|계화R1-돈지R1-FO-0001(015,016)|돈지R1-하서R1-FO-0002(005,006)|하서R1-해창R1-FO-0002(003,004)"""
35,부안-MSPP-L-0518-01-01-북전주LL08,MSPP,부안-MSPP-L-0518-01-01-북전주LL08,전송,부안,up,북전주-MSPP-L-1048-01-01-북전주3,MSPP,북전주-MSPP-L-1048-01-01-북전주3,전송,북전주,부안-북전주-10R-LL08,"김제-부안-FO-D003(19,20)|김제-전주중-FO-D002(1,2)|북전주-전주중-FO-0001(49,50)","고창-부안-FO-D002(013,014)|고창-정읍중-FO-D003(019,020)|정읍-정읍중-FO-BT13(001,002)|정읍-정읍중-FO-BT14(001,002)|동전중-정읍중-FO-D001(013,014)|동전주-동전중-FO-0004(143,144)|동전주-북전주-FO-0001(025,026)"""
8,부안-ROADM-0103-01_DH-BuAn_A_SYS1,ROADM,부안-ROADM-0103-01_DH-BuAn_A_SYS1,전송,부안,up,북전주-ROADM-0116-02_DH-BukJeonJu_A_SYS2,ROADM,북전주-ROADM-0116-02_DH-BukJeonJu_A_SYS2,전송,북전주,부안-북전주-S640-112676,"고창-부안-FO-D003(17,18)|고창-정읍중-FO-D002(9,10)|북전주-전주중-FO-0007(97,98)|전주중-정읍중-FO-A003(49,50)","
"
94,북광주-ROADM-1729-14_DH-BukGwangJu_B_SYS5,ROADM,북광주-ROADM-1729-14_DH-BukGwangJu_B_SYS5,전송,북광주,down,영광-ROADM-0711-10_DH-YeongGwang_B_SYS1,ROADM,영광-ROADM-0711-10_DH-YeongGwang_B_SYS1,전송,영광,북광주-영광-S640-E1A160,"북광주-화순-FO-D004(19,20)|나주중-화순-FO-D003(19,20)|나주중-함평-FO-D002(9,10)|영광-함평-FO-D003(3,4)","
"
93,북광주-ROADM-1735-11_DH-BukGwangJu_B_SYS3,ROADM,북광주-ROADM-1735-11_DH-BukGwangJu_B_SYS3,전송,북광주,down,하당-ROADM-1102-10_DH-HaDang_B_SYS1,ROADM,하당-ROADM-1102-10_DH-HaDang_B_SYS1,전송,하당,북광주-하당-S64-B3A211,"북광주-서광주-FO-0008(53,54)|나주중-서광중-FO-D005(17,18)|나주중-무안-FO-D004(11,12)|무안-하당-FO-D002(9,10)","
"
82,북순천-POTN-0531-02,POTN,북순천-POTN-0531-02,전송,북순천,up,서광주-POTN-5402-01,POTN,서광주-POTN-5402-01,전송,서광주,북순천-서광주-T100-2201,"동순중-순천중-FO-D006(9,10)|동순천-벌교-FO-D002(5,6)|벌교-보성-FO-D002(21,22)|보성-서광중-FO-D001(13,14)","
"
88,북순천-POTN-0531-02,POTN,북순천-POTN-0531-02,전송,북순천,up,하당-POTN-1010-01,POTN,하당-POTN-1010-01,전송,하당,북순천-하당-T100-2201,"벌교-순천중-FO-D003(3,4)|벌교-보성-FO-D003(17,18)|보성-장동R2-FO-0001(3,4)|장흥-장동R2-FO-0004(11,12)|영암-장흥-FO-D001(7,8)|영암-학산R2-FO-0006(21,22)|일로R1-학산R2-FO-0001(17,18)|하당-일로R1-FO-0003(17,18)","
"
106,북순천-ROADM-0506-01_DH-BukSunCheon_A_SYS1,ROADM,북순천-ROADM-0506-01_DH-BukSunCheon_A_SYS1,전송,북순천,down,여천-ROADM-0412-01_DH-YeoCheon_A_SYS1,ROADM,여천-ROADM-0412-01_DH-YeoCheon_A_SYS1,전송,여천,북순천-여천-S64-111246,"순천중-여천중-FO-D005(65,66)","
"
517,비금R1-MSPP-0202-01-01_도초중-10R-M001,MSPP,비금R1-MSPP-0202-01-01_도초중-10R-M001,전송,비금R1,down,JNSAM0993_양을산-도고R1-BAGW2080,AGW,양을산-도고R1-BAGW2080,교환,도고R1,비금R1-도고R1-FO-0001,"","
"
518,비금R1-MSPP-0202-01-01_도초중-10R-M001,MSPP,비금R1-MSPP-0202-01-01_도초중-10R-M001,전송,비금R1,down,JNSAM0994_양을산-도고R1-BAGW2081,AGW,양을산-도고R1-BAGW2081,교환,도고R1,비금R1-도고R1-FO-0001,"","
"
519,비금R1-MSPP-0202-01-01_도초중-10R-M001,MSPP,비금R1-MSPP-0202-01-01_도초중-10R-M001,전송,비금R1,down,JNSAM0995_양을산-도고R1-BAGW2082,AGW,양을산-도고R1-BAGW2082,교환,도고R1,비금R1-도고R1-FO-0001,"","
"
52,비금R1-MSPP-0202-01-01_도초중-10R-M001,MSPP,비금R1-MSPP-0202-01-01_도초중-10R-M001,전송,비금R1,down,수항R1-MSPP-0104-01-01_도초중10RM001,MSPP,수항R1-MSPP-0104-01-01_도초중10RM001,전송,수항R1,비금R1-수항R1-10R-M001,"도초중-비금R1-FO-0001(4,5)|도초중-수항R1-FO-0002(7,8)","비금R1-죽림R2-FO-0002(001,002)|수항R1-죽림R2-FO-0003(001,002)"""
188,비금R1-MSPP-0202-01-01_도초중-10R-M001,MSPP,비금R1-MSPP-0202-01-01_도초중-10R-M001,전송,비금R1,down,양을산-도고R1-BAGW2080,#N/A,양을산-도고R1-BAGW2080,교환,도고R1,비금R1-도고R1-FO-0001,"","
"
189,비금R1-MSPP-0202-01-01_도초중-10R-M001,MSPP,비금R1-MSPP-0202-01-01_도초중-10R-M001,전송,비금R1,down,양을산-도고R1-BAGW2081,#N/A,양을산-도고R1-BAGW2081,교환,도고R1,비금R1-도고R1-FO-0001,"","
"
190,비금R1-MSPP-0202-01-01_도초중-10R-M001,MSPP,비금R1-MSPP-0202-01-01_도초중-10R-M001,전송,비금R1,down,양을산-도고R1-BAGW2082,#N/A,양을산-도고R1-BAGW2082,교환,도고R1,비금R1-도고R1-FO-0001,"","
"
98,비금R1-MSPP-0202-01-01_도초중-10R-M001,MSPP,비금R1-MSPP-0202-01-01_도초중-10R-M001,전송,비금R1,down,죽림R2-MSPP-0202-02-02_도초중-10R-M001,MSPP,죽림R2-MSPP-0202-02-02_도초중-10R-M001,전송,죽림R2,비금R1-죽림R2-10R-M001,"비금R1-죽림R2-FO-0002(1,2)","도초중-비금R1-FO-0001(004,005)|도초중-수항R1-FO-0002(007,008)|수항R1-죽림R2-FO-0003(001,002)"""
501,비금R1-MSPP-0202-02-02_도초중-10R-M002,MSPP,비금R1-MSPP-0202-02-02_도초중-10R-M002,전송,비금R1,down,JNSAM0993_양을산-도고R1-BAGW2080,AGW,양을산-도고R1-BAGW2080,교환,도고R1,비금R1-도고R1-FO-0001,"","
"
502,비금R1-MSPP-0202-02-02_도초중-10R-M002,MSPP,비금R1-MSPP-0202-02-02_도초중-10R-M002,전송,비금R1,down,JNSAM0994_양을산-도고R1-BAGW2081,AGW,양을산-도고R1-BAGW2081,교환,도고R1,비금R1-도고R1-FO-0001,"","
"
503,비금R1-MSPP-0202-02-02_도초중-10R-M002,MSPP,비금R1-MSPP-0202-02-02_도초중-10R-M002,전송,비금R1,down,JNSAM0995_양을산-도고R1-BAGW2082,AGW,양을산-도고R1-BAGW2082,교환,도고R1,비금R1-도고R1-FO-0001,"","
"
50,비금R1-MSPP-0202-02-02_도초중-10R-M002,MSPP,비금R1-MSPP-0202-02-02_도초중-10R-M002,전송,비금R1,down,수항R1-MSPP-0104-01-01_도초중10RM001,MSPP,수항R1-MSPP-0104-01-01_도초중10RM001,전송,수항R1,비금R1-수항R1-10R-M002,"도초중-비금R1-FO-0001(2,3)|도초중-수항R1-FO-0003(31,32)","비금R1-죽림R2-FO-0003(015,016)|수항R1-죽림R2-FO-0003(019,020)"""
172,비금R1-MSPP-0202-02-02_도초중-10R-M002,MSPP,비금R1-MSPP-0202-02-02_도초중-10R-M002,전송,비금R1,down,양을산-도고R1-BAGW2080,#N/A,양을산-도고R1-BAGW2080,교환,도고R1,비금R1-도고R1-FO-0001,"","
"
173,비금R1-MSPP-0202-02-02_도초중-10R-M002,MSPP,비금R1-MSPP-0202-02-02_도초중-10R-M002,전송,비금R1,down,양을산-도고R1-BAGW2081,#N/A,양을산-도고R1-BAGW2081,교환,도고R1,비금R1-도고R1-FO-0001,"","
"
174,비금R1-MSPP-0202-02-02_도초중-10R-M002,MSPP,비금R1-MSPP-0202-02-02_도초중-10R-M002,전송,비금R1,down,양을산-도고R1-BAGW2082,#N/A,양을산-도고R1-BAGW2082,교환,도고R1,비금R1-도고R1-FO-0001,"","
"
99,비금R1-MSPP-0202-02-02_도초중-10R-M002,MSPP,비금R1-MSPP-0202-02-02_도초중-10R-M002,전송,비금R1,down,죽림R2-MSPP-0202-02-02_도초중-10R-M001,MSPP,죽림R2-MSPP-0202-02-02_도초중-10R-M001,전송,죽림R2,비금R1-죽림R2-10R-M002,"비금R1-죽림R2-FO-0003(15,16)","도초중-비금R1-FO-0001(002,003)|도초중-수항R1-FO-0003(031,032)|수항R1-죽림R2-FO-0003(019,020)"""
407,비안도_(비안-군무)CTR-8540[1]_CTR-8540-8G-(//1/2),CTR,비안도_(비안-군무)CTR-8540[1]_CTR-8540-8G-(//1/2),MW,비안R2,up,군산무선국_(군무-비안)CTR-8540[2]_CTR-8540-8G-(//3/4),CTR,군산무선국_(군무-비안)CTR-8540[2]_CTR-8540-8G-(//3/4),MW,무선국,비안R2-무선국-MW-A02,"","
"
408,비안도_(비안-군무)CTR-8540[2]_CTR-8540-8G-(//3/4),CTR,비안도_(비안-군무)CTR-8540[2]_CTR-8540-8G-(//3/4),MW,비안R2,up,군산무선국_(군무-비안)CTR-8540[1]_CTR-8540-8G-(//1/2),CTR,군산무선국_(군무-비안)CTR-8540[1]_CTR-8540-8G-(//1/2),MW,무선국,비안R2-무선국-MW-A01_01,"","
"
406,비안도_(비안-두리)IP-20N_IP-20N-11G-(3/4),IP-20,비안도_(비안-두리)IP-20N_IP-20N-11G-(3/4),MW,비안R2,down,두리도_(두리-비안)IP-20N_IP-20N-11G-(3/4),IP-20,두리도_(두리-비안)IP-20N_IP-20N-11G-(3/4),MW,두리R1,두리R1-비안R2-MW-C01,"","
"
365,사도_Sado-Naro_CTR#1_CTR-8312-8G-(1/2),CTR,사도_Sado-Naro_CTR#1_CTR-8312-8G-(1/2),MW,사도R1,up,나로중_Narodo-Sado_CTR-8312-8G-(1/2),CTR,나로중_Narodo-Sado_CTR-8312-8G-(1/2),MW,나로중,나로중-사도R1-MW-0001,"","
"
424,사치도_통합형-0101-01_IP-20N-11G-(1/2),IP-20,사치도_통합형-0101-01_IP-20N-11G-(1/2),MW,사치R1,up,도초중_통합형-0202-01_IP-20N-11G-(1/2),IP-20,도초중_통합형-0202-01_IP-20N-11G-(1/2),MW,도초중,도초중-사치R1-MW-20N1V1,"","
"
456,사후도_사후R1:통합형-0101-01_IP-20N-11G-(1/2),IP-20,사후도_사후R1:통합형-0101-01_IP-20N-11G-(1/2),MW,사후R1,up,완도중_완도중:통합형-0410-01_IP-20N-11G-(1/2),IP-20,완도중_완도중:통합형-0410-01_IP-20N-11G-(1/2),MW,완도중,완도중-사후R1-10-20N1_1,"","
"
477,상마도_상마R1:MDM-0101-01_CTR-8312-8G-(1/2),CTR,상마도_상마R1:MDM-0101-01_CTR-8312-8G-(1/2),MW,상마R1,up,대둔중_대둔중:MDM-0219-01_CTR-8312-8G-(1/2),CTR,대둔중_대둔중:MDM-0219-01_CTR-8312-8G-(1/2),MW,대둔중,대둔중-상마R1-10-CT1V3H,"","
"
496,상마도_상마R1:MDM-0101-01_CTR-8312-8G-(1/2),CTR,상마도_상마R1:MDM-0101-01_CTR-8312-8G-(1/2),MW,상마R1,up,대둔중_대둔중:MDM-0219-01_CTR-8312-8G-(1/2),CTR,대둔중_대둔중:MDM-0219-01_CTR-8312-8G-(1/2),MW,대둔중,대둔중-상마R1-10-CT1V3H,"","
"
522,상조R1-MSPP-0101-01-01_조도향,MSPP,상조R1-MSPP-0101-01-01_조도향,전송,상조R1,down,JNJDS0419_진도-하조R1-BAGW2041,AGW,진도-하조R1-BAGW2041,교환,하조R1,상조R1-하조R1-FO-0001,"","
"
100,상조R1-MSPP-0101-01-01_조도향,MSPP,상조R1-MSPP-0101-01-01_조도향,전송,상조R1,down,조도R1-MSPP-0304-01-01_상조R1_I3-P1,MSPP,조도R1-MSPP-0304-01-01_상조R1_I3-P1,전송,조도R1,상조R1-조도R1-10-L001,"상조R1-조도R1-FO-0001(11,12)","상조R1-조도R1-FO-0001(014,015)"""
193,상조R1-MSPP-0101-01-01_조도향,MSPP,상조R1-MSPP-0101-01-01_조도향,전송,상조R1,down,진도-하조R1-BAGW2041,#N/A,진도-하조R1-BAGW2041,교환,하조R1,상조R1-하조R1-FO-0001,"","
"
156,상조R1-MSPP-0101-01-01_조도향,MSPP,상조R1-MSPP-0101-01-01_조도향,전송,상조R1,up,진도중-MSPP-L-0206-01-01_진도0404-01-4-P1,MSPP,진도중-MSPP-L-0206-01-01_진도0404-01-4-P1,전송,진도중,상조R1-진도중-S1-0002,"","
"
300,상조도_MDM-0302-01_CTR-8540-11G-(1/2),CTR,상조도_MDM-0302-01_CTR-8540-11G-(1/2),MW,상조R1,down,관매도_MDM-0101-01_CTR-8540-11G-(1/1),CTR,관매도_MDM-0101-01_CTR-8540-11G-(1/1),MW,관매R1,관매R1-상조R1-MW-C85S11,"","
"
301,상조도_MDM-0302-02_CTR-8540-11G-(1/2),CTR,상조도_MDM-0302-02_CTR-8540-11G-(1/2),MW,상조R1,down,관매도_MDM-0101-02_CTR-8540-11G-(1/2),CTR,관매도_MDM-0101-02_CTR-8540-11G-(1/2),MW,관매R1,관매R1-상조R1-MW-C85S21,"","
"
302,상조도_MDM-0302-03_CTR-8540-11G-(1/2/3/4),CTR,상조도_MDM-0302-03_CTR-8540-11G-(1/2/3/4),MW,상조R1,down,맹골곽도_MDM-0101-01_CTR-8312-8G-(1/2),CTR,맹골곽도_MDM-0101-01_CTR-8312-8G-(1/2),MW,맹골R2,맹골R2-상조R1-MW-85C1V1,"","
"
295,상조도_MDM-0401-01_CTR-8312-8G-(1/2),CTR,상조도_MDM-0401-01_CTR-8312-8G-(1/2),MW,상조R1,down,맹골죽도_MDM-0101-02_CTR-8540-11G-(1/2/3/4),CTR,맹골죽도_MDM-0101-02_CTR-8540-11G-(1/2/3/4),MW,맹골R3,맹골R3-상조R1-MW-0001,"","
"
304,상조도_Sangjodo-seongnamdo-8312_CTR-8312-11G-(1),CTR,상조도_Sangjodo-seongnamdo-8312_CTR-8312-11G-(1),MW,상조R1,down,성남도_seongnamdo-Sangjodo-CTR8312_CTR-8312-11G-(1),CTR,성남도_seongnamdo-Sangjodo-CTR8312_CTR-8312-11G-(1),MW,성남R1,상조R1-성남R1-10-MW83V1,"","
"
291,상조도_SMR9-0104_SMR9600-6GL-(P/1),SMR,상조도_SMR9-0104_SMR9600-6GL-(P/1),MW,상조R1,up,진도중_SMR9-0301_SMR9600-6GL-(P/1),SMR,진도중_SMR9-0301_SMR9600-6GL-(P/1),MW,진도중,상조R1-진도중-MW-P,"","
"
292,상조도_통합형-0202-02_IP-20N-11G-(1/2/3/4),IP-20,상조도_통합형-0202-02_IP-20N-11G-(1/2/3/4),MW,상조R1,up,진도중_통합형-0305-02_IP-20F-11G-(1/2),IP-20,진도중_통합형-0305-02_IP-20F-11G-(1/2),MW,진도중,상조R1-진도중-G1-01,"","
"
299,상조도_통합형-0301-01_IP-20N-11G-(1/2/3/4),IP-20,상조도_통합형-0301-01_IP-20N-11G-(1/2/3/4),MW,상조R1,down,대마도_통합형-0101-01_IP-20N-11G-(1/2/3/4),IP-20,대마도_통합형-0101-01_IP-20N-11G-(1/2/3/4),MW,대마R2,대마R2-상조R1-MW-20N1V1,"","
"
293,상조도_통합형-0301-02_IP-20N-11G-(1/2/3/4),IP-20,상조도_통합형-0301-02_IP-20N-11G-(1/2/3/4),MW,상조R1,down,동거차도_통합형-0102-01_IP-20N-11G-(1/2/3/4),IP-20,동거차도_통합형-0102-01_IP-20N-11G-(1/2/3/4),MW,동거R1,동거R1-상조R1-MW-20N_C1,"","
"
294,상조도_통합형-0301-03_IP-20N-8G-(1/2/3/4),IP-20,상조도_통합형-0301-03_IP-20N-8G-(1/2/3/4),MW,상조R1,down,서거차도_통합형-0101-01_IP-20N-11G-(1/2/3/4),IP-20,서거차도_통합형-0101-01_IP-20N-11G-(1/2/3/4),MW,서거차도SR국사,상조R1-서거차도SR국사-G1-20N1V1,"","
"
296,상조도_통합형-0301-04_IP-20N-8G-(1/2/3),IP-20,상조도_통합형-0301-04_IP-20N-8G-(1/2/3),MW,상조R1,up,진도중_통합형-0402-02_IP-20N-8G-(1/2/3/4),IP-20,진도중_통합형-0402-02_IP-20N-8G-(1/2/3/4),MW,진도중,상조R1-진도중-MW-MRMC,"","
"
297,상조도_통합형-0301-05_IP-20N-D-4G -(1/2/3/4),IP-20,상조도_통합형-0301-05_IP-20N-D-4G -(1/2/3/4),MW,상조R1,up,진도중_통합형0401-01_IP-20N-8G-(1/2/3),IP-20,진도중_통합형0401-01_IP-20N-8G-(1/2/3),MW,진도중,상조R1-진도중-MW-MRNC01,"","
"
298,상조도_통합형-0301-06_IP-20N-D-8G-(1/2/3/4),IP-20,상조도_통합형-0301-06_IP-20N-D-8G-(1/2/3/4),MW,상조R1,down,가거도_통합형-0102-02_IP-20N-D-4G -(1/2/3/4),IP-20,가거도_통합형-0102-02_IP-20N-D-4G -(1/2/3/4),MW,가거R2,가거R2-상조R1-MW-20N_1,"","
"
303,상조도_통합형-0301-07_IP-20N-11G-(1/2/3/4),IP-20,상조도_통합형-0301-07_IP-20N-11G-(1/2/3/4),MW,상조R1,down,관사도_Gwansado-Sangjodo-20n_IP-20N-11G-(1/2/3/4),IP-20,관사도_Gwansado-Sangjodo-20n_IP-20N-11G-(1/2/3/4),MW,관사R1,관사R1-상조R1-MW-20N1V1,"","
"
425,상태도_MDM-0101-02_CTR-8312-11G-(1/2),CTR,상태도_MDM-0101-02_CTR-8312-11G-(1/2),MW,상태R1,down,중태_MDM-0101-01_CTR-8312-11G-(1/2),CTR,중태_MDM-0101-01_CTR-8312-11G-(1/2),MW,중태R1,상태R1-중태R1-MW-L1LA,"","
"
426,상태도_통합형-0101-01_IP-20N-D-11G-(1/2),IP-20,상태도_통합형-0101-01_IP-20N-D-11G-(1/2),MW,상태R1,up,하태도_통합형-0302-02_IP-20N-D-11G-(1/2),IP-20,하태도_통합형-0302-02_IP-20N-D-11G-(1/2),MW,하태R2,상태R1-하태R2-MW-20N1H1,"","
"
366,상화도(여수)_Sanghwa_Hwatae_IP-10G-11G-(1/2),IP-20,상화도(여수)_Sanghwa_Hwatae_IP-10G-11G-(1/2),MW,상화R1,up,화태_Hwatae_Sanghwa_IP-10G-11G-(1/2),IP-20,화태_Hwatae_Sanghwa_IP-10G-11G-(1/2),MW,화태R2,화태R2-상화R1-MW-010G,"","
"
333,생일도_생일R1:통합형-0101-01_IP-20N-11G-(1/2),IP-20,생일도_생일R1:통합형-0101-01_IP-20N-11G-(1/2),MW,생일R1,up,금일중_금일R1:통합형-0401-01_IP-20C-11G-(1/2),IP-20,금일중_금일R1:통합형-0401-01_IP-20C-11G-(1/2),MW,금일R1,금일R1-생일R1-10-20N1_1,"","
"
334,생일도_생일R1:통합형-0101-02_IP-20N-11G-(1/2),IP-20,생일도_생일R1:통합형-0101-02_IP-20N-11G-(1/2),MW,생일R1,up,금일중_금일R1:통합형-0401-02_IP-20C-11G-(1/2),IP-20,금일중_금일R1:통합형-0401-02_IP-20C-11G-(1/2),MW,금일R1,금일R1-생일R1-10-20N2_1,"","
"
473,서거차도_통합형-0101-01_IP-20N-11G-(1/2/3/4),IP-20,서거차도_통합형-0101-01_IP-20N-11G-(1/2/3/4),MW,서거차도SR국사,up,상조도_통합형-0301-02_IP-20N-11G-(1/2/3/4),IP-20,상조도_통합형-0301-02_IP-20N-11G-(1/2/3/4),MW,상조R1,상조R1-서거차도SR국사-G1-20N1V1,"","
"
